Freq.	V(out)
2.50715535702484e+03	(-1.47951162109856e+01dB,3.29417347580745e+01°)
2.56555450740267e+03	(-1.51927829217706e+01dB,3.20557501544782e+01°)
2.62531394873945e+03	(-1.55910111619954e+01dB,3.11944189510518e+01°)
2.68646536628200e+03	(-1.59897242134096e+01dB,3.03568925188062e+01°)
2.74904118332132e+03	(-1.63888526054467e+01dB,2.95423462426078e+01°)
2.81307457838389e+03	(-1.67883334802799e+01dB,2.87499801658799e+01°)
2.87859950282338e+03	(-1.71881100017257e+01dB,2.79790193543861e+01°)
2.94565069882202e+03	(-1.75881308066663e+01dB,2.72287140238091e+01°)
3.01426371781148e+03	(-1.79883494973097e+01dB,2.64983394704441e+01°)
3.08447493932262e+03	(-1.83887241723549e+01dB,2.57871958393864e+01°)
3.15632159027444e+03	(-1.87892169949745e+01dB,2.50946077601248e+01°)
3.22984176471228e+03	(-1.91897937954376e+01dB,2.44199238754252e+01°)
3.30507444400579e+03	(-1.95904237061642e+01dB,2.37625162857976e+01°)
3.38205951751733e+03	(-1.99910788270121e+01dB,2.31217799286492e+01°)
3.46083780375191e+03	(-2.03917339186400e+01dB,2.24971319084095e+01°)
3.54145107199965e+03	(-2.07923661218608e+01dB,2.18880107914375e+01°)
3.62394206448240e+03	(-2.11929547009784e+01dB,2.12938758773575e+01°)
3.70835451901629e+03	(-2.15934808092031e+01dB,2.07142064565797e+01°)
3.79473319220204e+03	(-2.19939272743387e+01dB,2.01485010621305e+01°)
3.88312388315552e+03	(-2.23942784030455e+01dB,1.95962767224981e+01°)
3.97357345779107e+03	(-2.27945198020898e+01dB,1.90570682209825e+01°)
4.06612987367041e+03	(-2.31946382150958e+01dB,1.85304273659949e+01°)
4.16084220543036e+03	(-2.35946213734245e+01dB,1.80159222758545e+01°)
4.25776067080289e+03	(-2.39944578599009e+01dB,1.75131366808741e+01°)
4.35693665724119e+03	(-2.43941369842091e+01dB,1.70216692448788e+01°)
4.45842274916605e+03	(-2.47936486688666e+01dB,1.65411329077549e+01°)
4.56227275584671e+03	(-2.51929833447753e+01dB,1.60711542501754e+01°)
4.66854173993134e+03	(-2.55921318554260e+01dB,1.56113728812577e+01°)
4.77728604664194e+03	(-2.59910853689112e+01dB,1.51614408495978e+01°)
4.88856333364933e+03	(-2.63898352969701e+01dB,1.47210220778606e+01°)
5.00243260164400e+03	(-2.67883732203541e+01dB,1.42897918208898e+01°)
5.11895422561909e+03	(-2.71866908198636e+01dB,1.38674361471315e+01°)
5.23818998688196e+03	(-2.75847798124603e+01dB,1.34536514430216e+01°)
5.36020310581153e+03	(-2.79826318919120e+01dB,1.30481439398805e+01°)
5.48505827537847e+03	(-2.83802386734730e+01dB,1.26506292627736e+01°)
5.61282169544635e+03	(-2.87775916421479e+01dB,1.22608320007302e+01°)
5.74356110787163e+03	(-2.91746821041244e+01dB,1.18784852976704e+01°)
5.87734583242132e+03	(-2.95715011409993e+01dB,1.15033304633554e+01°)
6.01424680352723e+03	(-2.99680395664526e+01dB,1.11351166036597e+01°)
6.15433660789635e+03	(-3.03642878850593e+01dB,1.07736002694544e+01°)
6.29768952299724e+03	(-3.07602362529509e+01dB,1.04185451233886e+01°)
6.44438155644300e+03	(-3.11558744400703e+01dB,1.00697216238649e+01°)
6.59449048629146e+03	(-3.15511917937831e+01dB,9.72690672551571e+00°)
6.74809590228415e+03	(-3.19461772036316e+01dB,9.38988359550144e+00°)
6.90527924804584e+03	(-3.23408190670385e+01dB,9.05844134497437e+00°)
7.06612386426703e+03	(-3.27351052557842e+01dB,8.73237477507185e+00°)
7.23071503289225e+03	(-3.31290230830996e+01dB,8.41148413682721e+00°)
7.39914002233774e+03	(-3.35225592712333e+01dB,8.09557490441195e+00°)
7.57148813376228e+03	(-3.39156999193634e+01dB,7.78445756114919e+00°)
7.74785074841582e+03	(-3.43084304717423e+01dB,7.47794739776417e+00°)
7.92832137609111e+03	(-3.47007356859731e+01dB,7.17586432236513e+00°)
8.11299570470374e+03	(-3.50925996013290e+01dB,6.87803268167305e+00°)
8.30197165102719e+03	(-3.54840055070402e+01dB,6.58428109304520e+00°)
8.49534941260961e+03	(-3.58749359104825e+01dB,6.29444228686188e+00°)
8.69323152089983e+03	(-3.62653725052136e+01dB,6.00835295887040e+00°)
