Frequency,Nominal,Min,Max
2.45,0.017877464499705273,0.01898438970001796,0.016792950932477287
2.5,0.017889030251273388,0.018998065326091204,0.01680260255799026
2.55,0.017900822271265607,0.01901200685829169,0.016812443900904778
2.6,0.01791284003965217,0.019026213558221584,0.016822474595068772
2.7,0.0179375506514795,0.019055419376530283,0.016843102511126577
2.75,0.01795024236351273,0.019070416884959893,0.016853698938427912
2.8,0.017963157560215357,0.01908567633985832,0.01686448312719658
2.85,0.017976295627480036,0.019101196865587526,0.016875454647200538
2.9,0.01798965593099323,0.019116977556981517,0.016886613054477972
2.95,0.018003237815754383,0.019133017478629017,0.01689795789102104
3,0.018017040605588508,0.01914931566414677,0.01690948868445462
3.05,0.018031063602651685,0.019165871115443562,0.016921204947710405
3.1,0.018045306086930116,0.019182682801975413,0.016933106178696092
3.15,0.01805976731573265,0.019199749659992105,0.016945191859960053
3.2,0.018074446523177096,0.01921707059177566,0.01695746145835152
3.3,0.01810445569138365,0.019252470111310545,0.01698255019334798
3.4,0.018135326980779833,0.0192888718700746,0.01700836779130667
3.5,0.01816705337569791,0.01932626578413784,0.01703490938619174
3.6,0.018199627438178115,0.019364641150622353,0.01706216982670862
3.7,0.018233041290290793,0.019403986621883883,0.01709014366446983
3.9,0.01830235454412752,0.019485539107993142,0.017148208180247326
4,0.018338235827924206,0.019527719968860092,0.017178286366691112
4.1,0.01837492062887354,0.019570818574215096,0.01720905294229777
4.2,0.018412398597214455,0.019614819960953624,0.017240500789129625
4.32,0.018458403754407448,0.019668791042879587,0.017279126911048992
4.45,0.018509490698225002,0.01972866760601898,0.0173220508680127
4.58,0.018561849302875112,0.019789970340572605,0.01736607894221612
4.75,0.018632189062173385,0.019872217963012508,0.01742528720216468
4.88,0.01868736974043629,0.01993664903828576,0.01747178608580443
5,0.01873934476019134,0.019997435825069153,0.01751562663820529
5.15,0.018805673282721837,0.020075115764185573,0.0175716378963552
5.3,0.01887345952596049,0.020154372813013126,0.01762895781240224
5.5,0.018966003867135865,0.020262351963111686,0.01770734808781929
5.65,0.019036950216231505,0.020344943699933882,0.017767555935252085
5.8,0.019109138403046587,0.020428804076956464,0.01782892410925713
6,0.019207194206105394,0.02054241105815384,0.017912465830578192
6.15,0.01928198908937119,0.02062881863069965,0.017976340689608458
6.3,0.01935776703132872,0.02071612846558024,0.018041196987644566
6.45,0.0194344419484575,0.020804219699067615,0.018106974863444723
6.6,0.019511923923712465,0.02089296669299541,0.0181736115684998
6.75,0.01959011928896819,0.020982239270552122,0.018241041475175742
6.88,0.019658390538591555,0.021059930175665802,0.018300069480360684
7,0.019721764337159876,0.021131827972658473,0.018355000050203137
7.15,0.019801376960717047,0.021221834472898736,0.01842420275810961
