Freq.	V(out)
6.27971607877393e+001	(-4.29495289832178e+001dB,1.98210875763222e+001°)
6.42598945692213e+001	(-4.38149503349035e+001dB,1.91815082583734e+001°)
6.57566997973843e+001	(-4.46769311219954e+001dB,1.85580916900114e+001°)
6.72883700981726e+001	(-4.55356515828751e+001dB,1.79499352172309e+001°)
6.88557175834539e+001	(-4.63912791954926e+001dB,1.73561908908928e+001°)
7.04595732816111e+001	(-4.72439695691150e+001dB,1.67760596586875e+001°)
7.21007875781649e+001	(-4.80938672427954e+001dB,1.62087861990674e+001°)
7.37802306666593e+001	(-4.89411063995607e+001dB,1.56536543079312e+001°)
7.54987930100501e+001	(-4.97858115041584e+001dB,1.51099827624529e+001°)
7.72573858128394e+001	(-5.06280978711684e+001dB,1.45771215977616e+001°)
7.90569415042091e+001	(-5.14680721693698e+001dB,1.40544487416319e+001°)
8.08984142324067e+001	(-5.23058328674542e+001dB,1.35413669602770e+001°)
8.27827803706474e+001	(-5.31414706254461e+001dB,1.30373010750139e+001°)
8.47110390348003e+001	(-5.39750686355583e+001dB,1.25416954152305e+001°)
8.66842126131325e+001	(-5.48067029156303e+001dB,1.20540114778884e+001°)
8.87033473083935e+001	(-5.56364425577783e+001dB,1.15737257679261e+001°)
9.07695136925249e+001	(-5.64643499344193e+001dB,1.11003277974683e+001°)
9.28838072742927e+001	(-5.72904808633999e+001dB,1.06333182248265e+001°)
9.50473490801399e+001	(-5.81148847335728e+001dB,1.01722071169904e+001°)
9.72612862485697e+001	(-5.89376045917996e+001dB,9.71651232168597e+000°)
9.95267926383738e+001	(-5.97586771920291e+001dB,9.26575793723753e+000°)
1.01845069451028e+002	(-6.05781330067846e+001dB,8.81947287041674e+000°)
1.04217345867583e+002	(-6.13959962011070e+001dB,8.37718947428689e+000°)
1.06644879700398e+002	(-6.22122845687302e+001dB,7.93844225974025e+000°)
1.09128958060041e+002	(-6.30270094300050e+001dB,7.50276667609328e+000°)
1.11670898037740e+002	(-6.38401754908565e+001dB,7.06969795769983e+000°)
1.14272047403718e+002	(-6.46517806618364e+001dB,6.63877003517760e+000°)
1.16933785321799e+002	(-6.54618158361224e+001dB,6.20951451147879e+000°)
1.19657523080659e+002	(-6.62702646251458e+001dB,5.78145970475887e+000°)
1.22444704842111e+002	(-6.70771030503504e+001dB,5.35412976178986e+000°)
1.25296808406817e+002	(-6.78822991894648e+001dB,4.92704384758619e+000°)
1.28215345997841e+002	(-6.86858127755559e+001dB,4.49971541896253e+000°)
1.31201865062442e+002	(-6.94875947470709e+001dB,4.07165159195544e+000°)
1.34257949092562e+002	(-7.02875867470521e+001dB,3.64235261544045e+000°)
1.37385218464405e+002	(-7.10857205697504e+001dB,3.21131146586430e+000°)
1.40585331297587e+002	(-7.18819175529599e+001dB,2.77801358080958e+000°)
1.43859984334289e+002	(-7.26760879145894e+001dB,2.34193675210661e+000°)
1.47210913838896e+002	(-7.34681300322687e+001dB,1.90255120242429e+000°)
1.50639896518589e+002	(-7.42579296651905e+001dB,1.45931987264914e+000°)
1.54148750465370e+002	(-7.50453591179224e+001dB,1.01169895089297e+000°)
1.57739336120047e+002	(-7.58302763466393e+001dB,5.59138677581167e-001°)
1.61413557258663e+002	(-7.66125240090923e+001dB,1.01084464705439e-001°)
1.65173362001898e+002	(-7.73919284607607e+001dB,-3.63021629186167e-001°)
1.69020743847995e+002	(-7.81682987009429e+001dB,-8.33739023461472e-001°)
1.72957742729733e+002	(-7.89414252741955e+001dB,-1.31162629175903e+000°)
1.76986446096034e+002	(-7.97110791344087e+001dB,-1.79723834065328e+000°)
1.81108990018747e+002	(-8.04770104810522e+001dB,-2.29112304002916e+000°)
1.85327560325228e+002	(-8.12389475796898e+001dB,-2.79381725507640e+000°)
1.89644393757295e+002	(-8.19965955817574e+001dB,-3.30584223205391e+000°)
1.94061779157172e+002	(-8.27496353618460e+001dB,-3.82769829477875e+000°)
1.98582058681069e+002	(-8.34977223942627e+001dB,-4.35985881638688e+000°)
2.03207629041024e+002	(-8.42404856944279e+001dB,-4.90276344227844e+000°)
2.07940942775667e+002	(-8.49775268546260e+001dB,-5.45681055557496e+000°)
2.12784509550593e+002	(-8.57084192076069e+001dB,-6.02234899681756e+000°)
2.17740897489019e+002	(-8.64327071553865e+001dB,-6.59966907534003e+000°)
2.22812734533435e+002	(-8.71499057041092e+001dB,-7.18899294121923e+000°)
2.28002709838976e+002	(-8.78595002487087e+001dB,-7.79046442415266e+000°)
2.33313575199246e+002	(-8.85609466530418e+001dB,-8.40413848863874e+000°)
2.38748146505358e+002	(-8.92536716717985e+001dB,-9.02997050298717e+000°)
2.44309305238951e+002	(-8.99370737594057e+001dB,-9.66780557146703e+000°)
2.49999999999999e+002	(-9.06105243079469e+001dB,-1.03173682323962e+001°)
2.55823248070187e+002	(-9.12733693504179e+001dB,-1.09782528774243e+001°)
2.61782137012723e+002	(-9.19249317571371e+001dB,-1.16499152949037e+001°)
2.67879826309400e+002	(-9.25645139415571e+001dB,-1.23316657787408e+001°)
2.74119549035795e+002	(-9.31914010771562e+001dB,-1.30226642684640e+001°)
2.80504613575489e+002	(-9.38048648095234e+001dB,-1.37219179909877e+001°)
2.87038405374219e+002	(-9.44041674278711e+001dB,-1.44282820544027e+001°)
2.93724388734881e+002	(-9.49885664385059e+001dB,-1.51404633947321e+001°)
3.00000000000000e+002	(-9.55113584193438e+001dB,-1.57982313559543e+001°)
