Freq.	V(out)
7.96214341106993e+00	(2.72253816668368e-01dB,-6.63658537810293e+01°)
8.14760555608224e+00	(2.82718122614888e-01dB,-6.80286227457280e+01°)
8.33738766940669e+00	(2.93597190769593e-01dB,-6.97386422689099e+01°)
8.53159037603184e+00	(3.04917077956023e-01dB,-7.14977684313765e+01°)
8.73031664480330e+00	(3.16705980515178e-01dB,-7.33079928725531e+01°)
8.93367184301924e+00	(3.28994068357125e-01dB,-7.51714602574953e+01°)
9.14176379229748e+00	(3.41813145160564e-01dB,-7.70904884809114e+01°)
9.35470282574394e+00	(3.55196069956130e-01dB,-7.90675920121533e+01°)
9.57260184645275e+00	(3.69175856204718e-01dB,-8.11055088261298e+01°)
9.79557638736890e+00	(3.83784340230743e-01dB,-8.32072314017430e+01°)
1.00237446725454e+01	(3.99050280209315e-01dB,-8.53760422963676e+01°)
1.02572276798273e+01	(4.14996708265783e-01dB,-8.76155548138795e+01°)
1.04961492049954e+01	(4.31637309754383e-01dB,-8.99297592624163e+01°)
1.07406359274050e+01	(4.48971543263496e-01dB,-9.23230752280170e+01°)
1.09908174771525e+01	(4.66978139926509e-01dB,-9.48004101445336e+01°)
1.12468265038070e+01	(4.85606528716286e-01dB,-9.73672241794795e+01°)
1.15087987467431e+01	(5.04765623397494e-01dB,-1.00029601023515e+02°)
1.17768731071118e+01	(5.24309275590354e-01dB,-1.02794323488442e+02°)
1.20511917214871e+01	(5.44017548236309e-01dB,-1.05668951774300e+02°)
1.23319000372296e+01	(5.63572800592647e-01dB,-1.08661900710240e+02°)
1.26191468896038e+01	(5.82529414103022e-01dB,-1.11782510009121e+02°)
1.29130845806931e+01	(6.00275856838625e-01dB,-1.15041098355472e+02°)
1.32138689601519e+01	(6.15987734701710e-01dB,-1.18448987685903e+02°)
1.35216595078396e+01	(6.28570598014400e-01dB,-1.22018478038543e+02°)
1.38366194183787e+01	(6.36591701830841e-01dB,-1.25762745663165e+02°)
1.41589156876827e+01	(6.38200864531122e-01dB,-1.29695627813682e+02°)
1.44887192014998e+01	(6.31042315633012e-01dB,-1.33831247554123e+02°)
1.48262048260183e+01	(6.12162312826443e-01dB,-1.38183422959491e+02°)
1.51715515005836e+01	(5.77921664048778e-01dB,-1.42764801179759e+02°)
1.55249423325738e+01	(5.23928231326773e-01dB,-1.47585665521280e+02°)
1.58865646944856e+01	(4.45011584052284e-01dB,-1.52652392373108e+02°)
1.62566103232819e+01	(3.35268716877671e-01dB,-1.57965595135894e+02°)
1.66352754220534e+01	(1.88213106074331e-01dB,-1.63518091418293e+02°)
1.70227607640475e+01	(-2.94525965377844e-03dB,-1.69292962080121e+02°)
1.74192717991216e+01	(-2.44878796338803e-01dB,-1.75262106491749e+02°)
1.78250187626749e+01	(-5.43602724396185e-01dB,1.78614222058457e+02°)
1.82402167871181e+01	(-9.03882204483521e-01dB,1.72386469898661e+02°)
1.86650860159398e+01	(-1.32868981772347e+00dB,1.66113231887296e+02°)
1.90998517204287e+01	(-1.81883074892356e+00dB,1.59857296033120e+02°)
1.95447444191162e+01	(-2.37282742902916e+00dB,1.53680903055109e+02°)
1.99999999999999e+01	(-2.98709362708796e+00dB,1.47641098575243e+02°)
2.04658598456150e+01	(-3.65635357913889e+00dB,1.41786024602677e+02°)
2.09425709610179e+01	(-4.37420590233140e+00dB,1.36152692407639e+02°)
2.14303861047521e+01	(-5.13371478592581e+00dB,1.30766350439019e+02°)
2.19295639228636e+01	(-5.92793120228955e+00dB,1.25641191023202e+02°)
2.24403690860392e+01	(-6.75028767401836e+00dB,1.20781940213842e+02°)
2.29630724299376e+01	(-7.59485168722502e+00dB,1.16185854453138e+02°)
2.34979510987905e+01	(-8.45645254786461e+00dB,1.11844744533948e+02°)
2.40452886923482e+01	(-9.33071112940301e+00dB,1.07746786287475e+02°)
2.46053754162475e+01	(-1.02140045821448e+01dB,1.03878004524224e+02°)
2.51785082358833e+01	(-1.11033937144323e+01dB,1.00223407961924e+02°)
2.57649910338626e+01	(-1.19965337551240e+01dB,9.67678060732085e+01°)
2.63651347711281e+01	(-1.28915822731670e+01dB,9.34963624038270e+01°)
2.69792576518330e+01	(-1.37871124002639e+01dB,9.03949436194080e+01°)
2.76076852920576e+01	(-1.46820354641709e+01dB,8.74503182035996e+01°)
2.82507508924550e+01	(-1.55755345111887e+01dB,8.46502493358910e+01°)
2.89087954149184e+01	(-1.64670086384867e+01dB,8.19835164663724e+01°)
2.95821677633640e+01	(-1.73560272356478e+01dB,7.94398911432637e+01°)
3.02712249687241e+01	(-1.82422928817667e+01dB,7.70100853338126e+01°)
3.09763323782495e+01	(-1.91256115671449e+01dB,7.46856848447180e+01°)
3.16978638492222e+01	(-2.00058689795333e+01dB,7.24590762813040e+01°)
3.24362019471785e+01	(-2.08830117346299e+01dB,7.03233729969502e+01°)
3.31917381487511e+01	(-2.17570325927774e+01dB,6.82723433963081e+01°)
3.39648730492348e+01	(-2.26279588633542e+01dB,6.63003435303373e+01°)
3.47560165749874e+01	(-2.34958433430092e+01dB,6.44022549707860e+01°)
3.55655882007783e+01	(-2.43607572589891e+01dB,6.25734283349375e+01°)
3.63940171721995e+01	(-2.52227847937585e+01dB,6.08096324446813e+01°)
3.72417427332572e+01	(-2.60820188534068e+01dB,5.91070088731222e+01°)
3.81092143592648e+01	(-2.69385578122896e+01dB,5.74620315048785e+01°)
3.89968919951608e+01	(-2.77925030225018e+01dB,5.58714706768115e+01°)
3.99052462993774e+01	(-2.86439569215424e+01dB,5.43323614494519e+01°)
4.08347588933904e+01	(-2.94930216070226e+01dB,5.28419755691577e+01°)
4.17859226170806e+01	(-3.03397977753270e+01dB,5.13977967059311e+01°)
4.27592417900445e+01	(-3.11843839432589e+01dB,4.99974985845732e+01°)
4.37552324789909e+01	(-3.20268758891090e+01dB,4.86389256627948e+01°)
4.47744227713666e+01	(-3.28673662632818e+01dB,4.73200760461172e+01°)
4.58173530553553e+01	(-3.37059443293736e+01dB,4.60390863641874e+01°)
4.68845763063982e+01	(-3.45426958050463e+01dB,4.47942183655105e+01°)
4.79766583803896e+01	(-3.53777027786849e+01dB,4.35838470171385e+01°)
4.90941783137004e+01	(-3.62110436830374e+01dB,4.24064499224003e+01°)
5.02377286301914e+01	(-3.70427933111331e+01dB,4.12605978933587e+01°)
5.14079156553771e+01	(-3.78730228629899e+01dB,4.01449465355184e+01°)
5.26053598379074e+01	(-3.87018000141468e+01dB,3.90582287205820e+01°)
5.38306960785381e+01	(-3.95291889990355e+01dB,3.79992478390303e+01°)
5.50845740667631e+01	(-4.03552507037617e+01dB,3.69668717382095e+01°)
5.63676586252888e+01	(-4.11800427640775e+01dB,3.59600272637091e+01°)
5.76806300625319e+01	(-4.20036196652810e+01dB,3.49776953323033e+01°)
5.90241845333274e+01	(-4.28260328415151e+01dB,3.40189064738328e+01°)
6.03990344080400e+01	(-4.36473307725161e+01dB,3.30827367872894e+01°)
6.18059086502715e+01	(-4.44675590763042e+01dB,3.21683042631911e+01°)
6.32455532033673e+01	(-4.52867605966507e+01dB,3.12747654302695e+01°)
6.47187313859254e+01	(-4.61049754844140e+01dB,3.04013122896044e+01°)
6.62262242965179e+01	(-4.69222412720304e+01dB,2.95471695038075e+01°)
6.77688312278402e+01	(-4.77385929405869e+01dB,2.87115918127094e+01°)
6.93473700905060e+01	(-4.85540629790056e+01dB,2.78938616503698e+01°)
7.09626778467148e+01	(-4.93686814349323e+01dB,2.70932869411389e+01°)
7.26156109540199e+01	(-5.01824759569669e+01dB,2.63091990550574e+01°)
7.43070458194341e+01	(-5.09954718278880e+01dB,2.55409509050861e+01°)
7.60378792641119e+01	(-5.18076919885265e+01dB,2.47879151706065e+01°)
7.78090289988557e+01	(-5.26191570519304e+01dB,2.40494826333325e+01°)
7.96214341106991e+01	(-5.34298853074321e+01dB,2.33250606132583e+01°)
8.14760555608221e+01	(-5.42398927141987e+01dB,2.26140714935928e+01°)
8.33738766940667e+01	(-5.50491928837925e+01dB,2.19159513247952e+01°)
8.53159037603181e+01	(-5.58577970512208e+01dB,2.12301484988509e+01°)
8.73031664480327e+01	(-5.66657140338845e+01dB,2.05561224858672e+01°)
8.93367184301922e+01	(-5.74729501777731e+01dB,1.98933426258961e+01°)
9.14176379229745e+01	(-5.82795092901692e+01dB,1.92412869696505e+01°)
9.35470282574392e+01	(-5.90853925580489e+01dB,1.85994411624858e+01°)
9.57260184645272e+01	(-5.98905984512713e+01dB,1.79672973666633e+01°)
9.79557638736887e+01	(-6.06951226095532e+01dB,1.73443532175348e+01°)
1.00237446725454e+02	(-6.14989577121249e+01dB,1.67301108098824e+01°)
1.02572276798272e+02	(-6.23020933288524e+01dB,1.61240757112286e+01°)
1.04961492049954e+02	(-6.31045157514917e+01dB,1.55257559995208e+01°)
1.07406359274050e+02	(-6.39062078036246e+01dB,1.49346613231841e+01°)
1.09908174771524e+02	(-6.47071486276923e+01dB,1.43503019821711e+01°)
1.12468265038069e+02	(-6.55073134474082e+01dB,1.37721880292781e+01°)
1.15087987467431e+02	(-6.63066733036921e+01dB,1.31998283917140e+01°)
1.17768731071117e+02	(-6.71051947621273e+01dB,1.26327300136739e+01°)
1.20511917214871e+02	(-6.79028395897829e+01dB,1.20703970215116e+01°)
1.23319000372296e+02	(-6.86995643991076e+01dB,1.15123299140408e+01°)
1.26191468896038e+02	(-6.94953202564380e+01dB,1.09580247815411e+01°)
1.29130845806930e+02	(-7.02900522525245e+01dB,1.04069725582025e+01°)
1.32138689601518e+02	(-7.10836990323321e+01dB,9.85865831405641e+00°)
1.35216595078396e+02	(-7.18761922812404e+01dB,9.31256059389697e+00°)
1.38366194183786e+02	(-7.26674561646517e+01dB,8.76815081235284e+00°)
1.41589156876827e+02	(-7.34574067179150e+01dB,8.22489271608700e+00°)
1.44887192014997e+02	(-7.42459511834077e+01dB,7.68224192617254e+00°)
1.48262048260183e+02	(-7.50329872915849e+01dB,7.13964557596019e+00°)
1.51715515005836e+02	(-7.58184024828225e+01dB,6.59654206227461e+00°)
1.55249423325737e+02	(-7.66020730669564e+01dB,6.05236093056194e+00°)
1.58865646944855e+02	(-7.73838633175788e+01dB,5.50652291762436e+00°)
1.62566103232819e+02	(-7.81636244983960e+01dB,4.95844017887113e+00°)
1.66352754220533e+02	(-7.89411938193119e+01dB,4.40751673051446e+00°)
1.70227607640474e+02	(-7.97163933204055e+01dB,3.85314914087319e+00°)
1.74192717991215e+02	(-8.04890286826220e+01dB,3.29472750879654e+00°)
1.78250187626748e+02	(-8.12588879648516e+01dB,2.73163677117850e+00°)
1.82402167871181e+02	(-8.20257402681364e+01dB,2.16325838545849e+00°)
1.86650860159397e+02	(-8.27893343290731e+01dB,1.58897243674826e+00°)
1.90998517204286e+02	(-8.35493970460847e+01dB,1.00816022263556e+00°)
1.95447444191161e+02	(-8.43056319441620e+01dB,4.20207371558848e-01°)
1.99999999999999e+02	(-8.50577175859588e+01dB,-1.75492447439624e-01°)
2.04658598456150e+02	(-8.58053059397801e+01dB,-7.79533164997465e-01°)
2.09425709610179e+02	(-8.65480207180476e+01dB,-1.39249124412777e+00°)
2.14303861047520e+02	(-8.72854557032897e+01dB,-2.01491985069456e+00°)
2.19295639228636e+02	(-8.80171730825530e+01dB,-2.64734221280239e+00°)
2.24403690860391e+02	(-8.87427018153387e+01dB,-3.29024412915346e+00°)
2.29630724299375e+02	(-8.94615360647026e+01dB,-3.94406559936542e+00°)
2.34979510987904e+02	(-9.01731337258924e+01dB,-4.60919156659915e+00°)
2.40452886923481e+02	(-9.08769150917229e+01dB,-5.28594178537080e+00°)
2.46053754162475e+02	(-9.15722616986340e+01dB,-5.97455985547670e+00°)
2.51785082358832e+02	(-9.22585154018047e+01dB,-6.67520149685781e+00°)
2.57649910338625e+02	(-9.29349777315355e+01dB,-7.38792218002905e+00°)
2.63651347711280e+02	(-9.36009095860590e+01dB,-8.11266427189734e+00°)
2.69792576518329e+02	(-9.42555313175985e+01dB,-8.84924390662856e+00°)
2.76076852920575e+02	(-9.48980232685731e+01dB,-9.59733784425329e+00°)
2.82507508924549e+02	(-9.55275268128329e+01dB,-1.03564706335944e+01°)
2.89087954149184e+02	(-9.61431459525333e+01dB,-1.11260024483883e+01°)
2.95821677633639e+02	(-9.67439495142870e+01dB,-1.19051180122263e+01°)
3.02712249687240e+02	(-9.73289739785501e+01dB,-1.26928170654372e+01°)
3.09763323782494e+02	(-9.78972269637345e+01dB,-1.34879068506939e+01°)
3.16978638492221e+02	(-9.84476913715162e+01dB,-1.42889970995395e+01°)
3.24362019471784e+02	(-9.89793301827017e+01dB,-1.50944979853035e+01°)
3.31917381487510e+02	(-9.94910918744559e+01dB,-1.59026214659643e+01°)
3.39648730492346e+02	(-9.99819164105474e+01dB,-1.67113863718609e+01°)
3.47560165749873e+02	(-1.00450741737649e+02dB,-1.75186274983284e+01°)
3.55655882007782e+02	(-1.00896510703682e+02dB,-1.83220088451636e+01°)
3.63940171721994e+02	(-1.01318178299882e+02dB,-1.91190410087657e+01°)
3.72417427332571e+02	(-1.01714719117534e+02dB,-1.99071025863067e+01°)
3.81092143592647e+02	(-1.02085134903949e+02dB,-2.06834653041120e+01°)
3.89968919951606e+02	(-1.02428462100473e+02dB,-2.14453224446964e+01°)
3.99052462993773e+02	(-1.02743779247851e+02dB,-2.21898200286592e+01°)
4.08347588933903e+02	(-1.03030214150850e+02dB,-2.29140901176105e+01°)
4.17859226170805e+02	(-1.03286950703352e+02dB,-2.36152855480597e+01°)
4.25000000000000e+02	(-1.03456471078441e+02dB,-2.41149236378970e+01°)
