Freq.	V(out)
4.08347588933904e+01	(-2.85313640586570e+01dB,5.43776205599516e+01°)
4.17859226170806e+01	(-2.93840872259779e+01dB,5.28449853278809e+01°)
4.27592417900445e+01	(-3.02339817652402e+01dB,5.13598413674757e+01°)
4.37552324789909e+01	(-3.10811464739819e+01dB,4.99195021363346e+01°)
4.47744227713666e+01	(-3.19256752094711e+01dB,4.85214817080656e+01°)
4.58173530553553e+01	(-3.27676561078097e+01dB,4.71634727920454e+01°)
4.68845763063982e+01	(-3.36071709811006e+01dB,4.58433272555421e+01°)
4.79766583803896e+01	(-3.44442948455122e+01dB,4.45590388347218e+01°)
4.90941783137004e+01	(-3.52790955429184e+01dB,4.33087277574182e+01°)
5.02377286301914e+01	(-3.61116334264699e+01dB,4.20906270338744e+01°)
5.14079156553771e+01	(-3.69419610864589e+01dB,4.09030702017908e+01°)
5.26053598379074e+01	(-3.77701230975179e+01dB,3.97444803388875e+01°)
5.38306960785381e+01	(-3.85961557718345e+01dB,3.86133601800413e+01°)
5.50845740667631e+01	(-3.94200869058991e+01dB,3.75082831970766e+01°)
5.63676586252888e+01	(-4.02419355105008e+01dB,3.64278855178220e+01°)
5.76806300625319e+01	(-4.10617115153901e+01dB,3.53708585772964e+01°)
5.90241845333274e+01	(-4.18794154413505e+01dB,3.43359424082470e+01°)
6.03990344080400e+01	(-4.26950380334478e+01dB,3.33219194908988e+01°)
6.18059086502715e+01	(-4.35085598500316e+01dB,3.23276090930255e+01°)
6.32455532033673e+01	(-4.43199508027083e+01dB,3.13518620414946e+01°)
6.47187313859254e+01	(-4.51291696430331e+01dB,3.03935558755069e+01°)
6.62262242965179e+01	(-4.59361633921290e+01dB,2.94515903400451e+01°)
6.77688312278402e+01	(-4.67408667098726e+01dB,2.85248831857164e+01°)
6.93473700905060e+01	(-4.75432012007098e+01dB,2.76123662484138e+01°)
7.09626778467148e+01	(-4.83430746536397e+01dB,2.67129817891326e+01°)
7.26156109540199e+01	(-4.91403802144362e+01dB,2.58256790810377e+01°)
7.43070458194342e+01	(-4.99349954888139e+01dB,2.49494112375419e+01°)
7.60378792641119e+01	(-5.07267815760220e+01dB,2.40831322818746e+01°)
7.78090289988557e+01	(-5.15155820332899e+01dB,2.32257944654267e+01°)
7.96214341106991e+01	(-5.23012217727051e+01dB,2.23763458491241e+01°)
8.14760555608221e+01	(-5.30835058935012e+01dB,2.15337281692262e+01°)
8.33738766940667e+01	(-5.38622184544208e+01dB,2.06968750162593e+01°)
8.53159037603181e+01	(-5.46371211928287e+01dB,1.98647103631999e+01°)
8.73031664480328e+01	(-5.54079521996298e+01dB,1.90361474864405e+01°)
8.93367184301922e+01	(-5.61744245618158e+01dB,1.82100883302839e+01°)
9.14176379229745e+01	(-5.69362249876647e+01dB,1.73854233724778e+01°)
9.35470282574392e+01	(-5.76930124332599e+01dB,1.65610320542775e+01°)
9.57260184645272e+01	(-5.84444167530730e+01dB,1.57357838432155e+01°)
9.79557638736887e+01	(-5.91900374018555e+01dB,1.49085399996193e+01°)
1.00237446725454e+02	(-5.99294422199485e+01dB,1.40781561182339e+01°)
1.02572276798272e+02	(-6.06621663392562e+01dB,1.32434855132689e+01°)
1.04961492049954e+02	(-6.13877112523906e+01dB,1.24033835078730e+01°)
1.07406359274050e+02	(-6.21055440927004e+01dB,1.15567126764772e+01°)
1.09908174771524e+02	(-6.28150971777473e+01dB,1.07023490696152e+01°)
1.12468265038069e+02	(-6.35157678729804e+01dB,9.83918942483581e+00°)
1.15087987467431e+02	(-6.42069188354403e+01dB,8.96615933339775e+00°)
1.17768731071117e+02	(-6.48878786988171e+01dB,8.08222229017450e+00°)
1.20511917214871e+02	(-6.55579432605280e+01dB,7.18638950370361e+00°)
1.23319000372296e+02	(-6.62163772280908e+01dB,6.27773028535588e+00°)
1.26191468896038e+02	(-6.68624165753314e+01dB,5.35538277286764e+00°)
1.29130845806930e+02	(-6.74952715483575e+01dB,4.41856467673202e+00°)
1.32138689601518e+02	(-6.81141303463203e+01dB,3.46658367210720e+00°)
1.35216595078396e+02	(-6.87181634825634e+01dB,2.49884699911947e+00°)
1.38366194183787e+02	(-6.93065288078955e+01dB,1.51486978692288e+00°)
1.41589156876827e+02	(-6.98783771498909e+01dB,5.14281588588921e-01°)
1.44887192014997e+02	(-7.04328584912318e+01dB,-5.03169387995844e-01°)
1.48262048260183e+02	(-7.09691285775833e+01dB,-1.53761483688332e+00°)
1.51715515005836e+02	(-7.14863558132544e+01dB,-2.58906811272885e+00°)
1.55249423325737e+02	(-7.19837282732674e+01dB,-3.65742949523392e+00°)
1.58865646944855e+02	(-7.24604606360836e+01dB,-4.74249511251705e+00°)
1.62566103232819e+02	(-7.29158008247569e+01dB,-5.84396949029928e+00°)
1.66352754220533e+02	(-7.33490361382104e+01dB,-6.96148148125407e+00°)
1.70227607640474e+02	(-7.37594986605850e+01dB,-8.09460310355701e+00°)
1.74192717991215e+02	(-7.41465697563255e+01dB,-9.24287059646343e+00°)
1.78250187626748e+02	(-7.45096834919307e+01dB,-1.04058068024915e+01°)
1.82402167871181e+02	(-7.48483288709652e+01dB,-1.15829438292721e+01°)
1.86650860159397e+02	(-7.51620508247016e+01dB,-1.27738448460582e+01°)
1.90998517204286e+02	(-7.54504499632649e+01dB,-1.39781238426880e+01°)
1.95447444191161e+02	(-7.57131811572376e+01dB,-1.51954622291771e+01°)
1.99999999999999e+02	(-7.59499510828695e+01dB,-1.64256212820792e+01°)
2.04658598456150e+02	(-7.61605149208314e+01dB,-1.76684496426012e+01°)
2.09425709610179e+02	(-7.63446724448897e+01dB,-1.89238853286248e+01°)
2.14303861047520e+02	(-7.65022637697440e+01dB,-2.01919520212613e+01°)
2.19295639228636e+02	(-7.66331650444165e+01dB,-2.14727497067981e+01°)
2.24403690860391e+02	(-7.67372843779658e+01dB,-2.27664400766026e+01°)
2.29630724299375e+02	(-7.68145582679807e+01dB,-2.40732273914314e+01°)
2.34979510987904e+02	(-7.68649487703606e+01dB,-2.53933357854238e+01°)
2.40452886923481e+02	(-7.68884416031960e+01dB,-2.67269842044485e+01°)
2.46053754162475e+02	(-7.68850453206678e+01dB,-2.80743603319588e+01°)
2.51785082358832e+02	(-7.68547916278611e+01dB,-2.94355949446757e+01°)
2.57649910338625e+02	(-7.67977368376492e+01dB,-3.08107381545625e+01°)
2.63651347711280e+02	(-7.67139644000672e+01dB,-3.21997389299396e+01°)
2.69792576518329e+02	(-7.66035883667184e+01dB,-3.36024291474637e+01°)
2.76076852920575e+02	(-7.64667575916696e+01dB,-3.50185132120417e+01°)
2.82507508924549e+02	(-7.63036604197644e+01dB,-3.64475640016816e+01°)
2.89087954149184e+02	(-7.61145295767498e+01dB,-3.78890255617968e+01°)
2.95821677633639e+02	(-7.58996469558141e+01dB,-3.93422226063845e+01°)
3.02712249687240e+02	(-7.56593479938944e+01dB,-4.08063765041250e+01°)
3.09763323782494e+02	(-7.53940253489619e+01dB,-4.22806270611724e+01°)
3.16978638492221e+02	(-7.51041316255492e+01dB,-4.37640590857026e+01°)
3.24362019471784e+02	(-7.47901809476486e+01dB,-4.52557324569894e+01°)
3.31917381487510e+02	(-7.44527492420123e+01dB,-4.67547142442422e+01°)
3.39648730492346e+02	(-7.40924731660139e+01dB,-4.82601113409723e+01°)
3.47560165749873e+02	(-7.37100476871623e+01dB,-4.97711021036801e+01°)
3.55655882007782e+02	(-7.33062223906727e+01dB,-5.12869656040676e+01°)
3.63940171721994e+02	(-7.28817966523115e+01dB,-5.28071073077991e+01°)
3.72417427332571e+02	(-7.24376138621946e+01dB,-5.43310802589933e+01°)
3.81092143592647e+02	(-7.19745549188665e+01dB,-5.58586011527669e+01°)
3.89968919951606e+02	(-7.14935312308579e+01dB,-5.73895609916361e+01°)
3.99052462993773e+02	(-7.09954774655034e+01dB,-5.89240303207116e+01°)
4.08347588933903e+02	(-7.04813442738145e+01dB,-6.04622593007832e+01°)
4.17859226170805e+02	(-6.99520911982307e+01dB,-6.20046730930070e+01°)
4.25000000000000e+02	(-6.95535202939909e+01dB,-6.31427366551449e+01°)
