Frequency,Nominal,Min,Max
1.95,1183327.202560914,1125086.5172477744,1247566.6593078305
2,1152927.3669934152,1096095.6218892864,1215608.00516246
2.05,1123994.2172436384,1068502.2542045354,1185192.5944977994
2.1,1096423.2548770285,1042206.9016758091,1156210.419103716
2.15,1070119.706001962,1017119.3128063927,1128561.7075109608
2.2,1044997.4160509693,993157.444530157,1102155.761604862
2.25,1020977.8919239714,970246.5499663992,1076909.9483565462
2.3,997989.4690690048,948318.3851632703,1052748.8230669063
2.35,975966.5848929089,927310.5171082935,1029603.3645364782
2.4,954849.1429956398,907165.7182380677,1007410.3058387523
2.45,934581.9552535695,887831.4350902967,986111.5470394297
2.5,915114.2508530435,869259.3207184225,965653.6383892519
2.55,896399.2430850617,851404.8221172979,945987.3243176792
2.6,878393.7461256938,834226.8152547244,927067.1400427801
2.7,844354.544508857,801751.0195437121,891300.1491067702
2.75,828249.5981035372,786385.3898813023,874378.3409943009
2.8,812711.1696045523,771560.0851882702,858052.1235538963
2.85,797709.667207946,757246.9259636208,842290.3433870085
2.9,783217.5409358416,743419.6768848021,827063.9967557117
2.95,769209.1094893311,730053.8819108476,812346.047319351
3,755660.404417268,717126.7158771646,798111.2620981579
3.05,742549.0296139575,704616.8506895568,784336.0635722996
3.1,729854.0344151427,692504.3344692922,770998.3960946726
3.15,717555.7987814276,680770.4822102768,758077.6050270703
3.2,705635.9292471469,669397.7766892809,745554.3272081668
3.3,682863.2894003196,647671.0444164012,721628.7285717126
3.4,661410.1173270971,627204.1355020767,699088.964987953
3.5,641164.814510358,607890.7554933125,677817.563356978
3.6,622028.1791118932,589636.4108751433,657710.1047598108
3.7,603911.7284229633,572356.8116575151,638673.4584290405
3.9,570430.7879513089,540427.843860529,603487.8264021929
4,554931.2642625168,525649.8065934094,587196.7400912269
4.1,540179.9746489883,511587.38472898403,571690.2824763423
4.2,526124.6640338583,498190.7689250694,556913.4783613208
4.32,510110.5397963778,482930.3489451992,540074.5629821252
4.45,493730.6235035386,467325.46559249714,522847.43491008494
4.58,478276.8110314775,452607.306742524,506590.3814436064
4.75,459342.43278003664,434581.163344176,486665.65343116806
4.88,445754.50117297616,421650.4406416361,472362.0632904997
5,433841.66463162453,410318.07040728536,459817.8459617573
5.15,419737.1302804162,396906.6277355855,444960.33116849913
5.3,406439.6918451574,384269.14995543734,430946.84835916053
5.5,389855.3153569372,368518.01979321224,413459.7603559245
5.65,378203.08343619324,357458.8736106571,401165.9241890229
5.8,367168.8539271439,346992.8224824028,389517.75738929136
6,353341.08373860456,333887.1252929747,374910.76836702216
6.15,343582.01531450526,324645.1401757235,364594.3699700367
6.3,334307.50537913863,315868.3725475488,354783.8898523638
6.45,325485.24348974996,307525.81854602235,345445.53251518344
6.6,317085.77166818746,299589.19446075236,336548.5038018033
6.75,309082.1684627747,292032.63651856006,328064.6775898052
6.88,302446.8124806641,285772.6776908895,321026.30562414543
7,296556.4838226653,280219.46232627286,314774.23229196714
7.15,289493.3717353835,273565.6807335312,307272.0755155471
7.32,281868.0557768226,266388.9332500216,299165.8376080711
7.5,274205.68547731446,259184.7820871629,291012.37844893534
7.65,268123.4408951197,253471.96904831316,284534.297980728
