Freq.	V(out)
6.03990344080400e+03	(-5.89007778425555e+01dB,-1.16872162977237e+02°)
6.18059086502715e+03	(-6.01120351199153e+01dB,-1.19007071439511e+02°)
6.32455532033673e+03	(-6.13236218911524e+01dB,-1.21124436024977e+02°)
6.47187313859253e+03	(-6.25354960908515e+01dB,-1.23227084601475e+02°)
6.62262242965179e+03	(-6.37476071447396e+01dB,-1.25317919651354e+02°)
6.77688312278402e+03	(-6.49598945171631e+01dB,-1.27399928293362e+02°)
6.93473700905060e+03	(-6.61722860462980e+01dB,-1.29476192253220e+02°)
7.09626778467148e+03	(-6.73846960379498e+01dB,-1.31549897695855e+02°)
7.26156109540199e+03	(-6.85970230860175e+01dB,-1.33624344792933e+02°)
7.43070458194342e+03	(-6.98091475850757e+01dB,-1.35702956851419e+02°)
7.60378792641119e+03	(-7.10209288983017e+01dB,-1.37789288770574e+02°)
7.78090289988557e+03	(-7.22322021424771e+01dB,-1.39887034524303e+02°)
7.96214341106991e+03	(-7.34427745514726e+01dB,-1.42000033281094e+02°)
8.14760555608221e+03	(-7.46524213811011e+01dB,-1.44132273673230e+02°)
8.33738766940667e+03	(-7.58608813223078e+01dB,-1.46287895609080e+02°)
8.53159037603181e+03	(-7.70678513973989e+01dB,-1.48471188886349e+02°)
8.73031664480328e+03	(-7.82729813267424e+01dB,-1.50686587711058e+02°)
8.93367184301922e+03	(-7.94758673726897e+01dB,-1.52938660059181e+02°)
9.14176379229745e+03	(-8.06760456953418e+01dB,-1.55232090641791e+02°)
9.35470282574392e+03	(-8.18729852933296e+01dB,-1.57571656060254e+02°)
9.57260184645272e+03	(-8.30660806543362e+01dB,-1.59962190583037e+02°)
9.79557638736887e+03	(-8.42546443067537e+01dB,-1.62408540864596e+02°)
1.00237446725454e+04	(-8.54378995472424e+01dB,-1.64915507895245e+02°)
1.02572276798272e+04	(-8.66149737193949e+01dB,-1.67487774565504e+02°)
1.04961492049954e+04	(-8.77848925343924e+01dB,-1.70129817507585e+02°)
1.07406359274050e+04	(-8.89465760503909e+01dB,-1.72845802408780e+02°)
1.09908174771524e+04	(-9.00988370535549e+01dB,-1.75639462848053e+02°)
1.12468265038069e+04	(-9.12403826943334e+01dB,-1.78513963952398e+02°)
1.15087987467431e+04	(-9.23698203049814e+01dB,1.78528246158344e+02°)
1.17768731071117e+04	(-9.34856683289308e+01dB,1.75485592083393e+02°)
1.20511917214871e+04	(-9.45863731952403e+01dB,1.72357526548711e+02°)
1.23319000372296e+04	(-9.56703327379602e+01dB,1.69144675528503e+02°)
1.26191468896038e+04	(-9.67359263649677e+01dB,1.65848960796453e+02°)
1.29130845806930e+04	(-9.77815516168947e+01dB,1.62473685996410e+02°)
1.32138689601518e+04	(-9.88056660482382e+01dB,1.59023571902424e+02°)
1.35216595078396e+04	(-9.98068325738606e+01dB,1.55504727835173e+02°)
1.38366194183787e+04	(-1.00783765660789e+02dB,1.51924549562067e+02°)
1.41589156876827e+04	(-1.01735375144716e+02dB,1.48291539460675e+02°)
1.44887192014997e+04	(-1.02660804156426e+02dB,1.44615051858018e+02°)
1.48262048260183e+04	(-1.03559457769736e+02dB,1.40904974394379e+02°)
1.51715515005836e+04	(-1.04431019576628e+02dB,1.37171363768193e+02°)
1.55249423325737e+04	(-1.05275454411924e+02dB,1.33424059965918e+02°)
1.58865646944855e+04	(-1.06092996749312e+02dB,1.29672305961284e+02°)
1.62566103232819e+04	(-1.06884125665808e+02dB,1.25924399308403e+02°)
1.66352754220533e+04	(-1.07649528497104e+02dB,1.22187398175133e+02°)
1.70227607640474e+04	(-1.08390056193050e+02dB,1.18466897949682e+02°)
1.74192717991215e+04	(-1.09106673821903e+02dB,1.14766886827317e+02°)
1.78250187626748e+04	(-1.09800409651843e+02dB,1.11089681077585e+02°)
1.82402167871181e+04	(-1.10472305833082e+02dB,1.07435934139606e+02°)
1.86650860159397e+04	(-1.11123373042405e+02dB,1.03804709015888e+02°)
1.90998517204286e+04	(-1.11754550680011e+02dB,1.00193600885524e+02°)
1.95447444191161e+04	(-1.12366673455131e+02dB,9.65988962786503e+01°)
1.99999999999999e+04	(-1.12960444555103e+02dB,9.30157561213728e+01°)
2.04658598456150e+04	(-1.13536415112916e+02dB,8.94384119361548e+01°)
2.09425709610179e+04	(-1.14094969383542e+02dB,8.58603669444303e+01°)
2.14303861047520e+04	(-1.14636314895368e+02dB,8.22745963353018e+01°)
2.19295639228636e+04	(-1.15160476830040e+02dB,7.86737432335457e+01°)
2.24403690860391e+04	(-1.15667295966498e+02dB,7.50503087393062e+01°)
2.29630724299375e+04	(-1.16156429668652e+02dB,7.13968357377027e+01°)
2.34979510987904e+04	(-1.16627355571123e+02dB,6.77060869758707e+01°)
2.40452886923481e+04	(-1.17079377799424e+02dB,6.39712182055665e+01°)
2.46053754162475e+04	(-1.17511635730921e+02dB,6.01859470438753e+01°)
2.51785082358832e+04	(-1.17923115445311e+02dB,5.63447176734631e+01°)
2.57649910338625e+04	(-1.18312664115622e+02dB,5.24428606585206e+01°)
2.63651347711280e+04	(-1.18679007641687e+02dB,4.84767460704005e+01°)
2.69792576518329e+04	(-1.19020771817934e+02dB,4.44439268915743e+01°)
2.76076852920575e+04	(-1.19336507248827e+02dB,4.03432684108797e+01°)
2.82507508924549e+04	(-1.19624718074040e+02dB,3.61750581727217e+01°)
2.89087954149184e+04	(-1.19883894343121e+02dB,3.19410901564661e+01°)
2.95821677633639e+04	(-1.20112547595199e+02dB,2.76447164086772e+01°)
3.02712249687240e+04	(-1.20309248872179e+02dB,2.32908594943192e+01°)
3.09763323782494e+04	(-1.20472668053301e+02dB,1.88859800028907e+01°)
3.16978638492221e+04	(-1.20601613083248e+02dB,1.44379950071552e+01°)
3.24362019471784e+04	(-1.20695067419944e+02dB,9.95614579561826e+00°)
3.31917381487510e+04	(-1.20752223895086e+02dB,5.45081623768870e+00°)
3.39648730492347e+04	(-1.20772513196470e+02dB,9.33306528661085e-01°)
3.47560165749873e+04	(-1.20755625365964e+02dB,-3.58442956018491e+00°)
3.55655882007782e+04	(-1.20701523057825e+02dB,-8.09007284085222e+00°)
3.63940171721994e+04	(-1.20610445791847e+02dB,-1.25712390381146e+01°)
3.72417427332571e+04	(-1.20482905014770e+02dB,-1.70157770032765e+01°)
3.81092143592647e+04	(-1.20319670386728e+02dB,-2.14120507380788e+01°)
3.89968919951606e+04	(-1.20121748268498e+02dB,-2.57491925990580e+01°)
3.99052462993773e+04	(-1.19890353838420e+02dB,-3.00173175314413e+01°)
4.08347588933903e+04	(-1.19626878571465e+02dB,-3.42076913631773e+01°)
4.17859226170805e+04	(-1.19332854946955e+02dB,-3.83128496745601e+01°)
4.27592417900443e+04	(-1.19009920219819e+02dB,-4.23266671493891e+01°)
4.37552324789907e+04	(-1.18659780918183e+02dB,-4.62443802762978e+01°)
4.47744227713665e+04	(-1.18284179455614e+02dB,-5.00625685755775e+01°)
4.54000000000000e+04	(-1.18046285860744e+02dB,-5.23143549590426e+01°)
