Frequency,Nominal,Min,Max
0.34,0.0006283146045637894,-0.36456967233843784,0.36472350525629604
0.35,0.0006661798463887846,-0.3655800152347152,0.36574687252056304
0.36,0.0007051864473455697,-0.36661828127542895,0.3667989862593421
0.37,0.000745338320595955,-0.3676843556217365,0.3678797687006733
0.39,0.0008290941303188966,-0.3698994551185244,0.37012701812977955
0.4,0.0008727064808758977,-0.37104823590949243,0.37129331911574304
0.41,0.0009174809269513863,-0.3722243363394472,0.3724879568103983
0.42,0.000963421954589747,-0.3734276270449388,0.37371084301309615
0.432,0.0010200975475605403,-0.37490728073971574,0.3752154672372118
0.445,0.0010834086986262887,-0.3765539369233981,0.3768910482380512
0.458,0.0011487192720773727,-0.37824574198482896,0.37861381977290615
0.475,0.0012371603594900336,-0.3805257056682352,0.38093752127182245
0.488,0.001307126755021943,-0.3823204951735093,0.38276836414899046
0.5,0.001373518070304202,-0.3840163615052963,0.3844996125852117
0.515,0.0014589607219216625,-0.38618861569718477,0.3867190586726607
0.53,0.0015471461598552546,-0.38841862136980676,0.3889996994008672
0.55,0.0016690244102857672,-0.391480860194233,0.3921350881468415
0.565,0.001763679739920193,-0.39384349248762895,0.39455702295875406
0.58,0.0018611378731650872,-0.3962620245614606,0.39703884716911864
0.6,0.001995472622858132,-0.39957268396288526,0.40044038980134594
0.615,0.0020995391146088936,-0.4021193716937735,0.4030603264727213
0.63,0.002206466080890414,-0.40471998150043564,0.4057387302816013
0.645,0.002316269598189975,-0.4073738975592298,0.4084751513823679
0.66,0.002428964877101835,-0.4100804943786085,0.4112691290729993
0.675,0.002544566068459879,-0.41283913723213445,0.4141201916785822
0.688,0.0026471143208776707,-0.4152715633202226,0.4166369150860128
0.7,0.0027437266164904396,-0.4175507815891206,0.4189975017065152
0.715,0.0028671356961445117,-0.4204450454485023,0.4219983998376018
0.732,0.003010560014957541,-0.4237851930653096,0.4254661919001238
0.75,0.003166553739245971,-0.42739023845010393,0.42921448337706525
0.765,0.0032997993704771693,-0.43044737018796747,0.43239751668221643
0.78,0.003436000252466258,-0.4335518864846417,0.43563401234951615
0.8,0.0036221918897854574,-0.43776375622080843,0.44003152362753767
0.82,0.003813611969254542,-0.44205698698470774,0.44452169431519534
0.84,0.004010228493940061,-0.44642991771256213,0.44910310489353
0.86,0.004211994266474593,-0.45088087866291904,0.4537742919761933
0.88,0.004418844860990637,-0.45540819436230345,0.45853374652731815
0.9,0.0046306964285331,-0.46001018669034727,0.4633799118918298
0.92,0.004847443327539604,-0.4646851781091492,0.4683111816265017
0.94,0.005068955570727137,-0.4694314950418435,0.4733258971200299
0.96,0.005295076079551275,-0.4742474714051656,0.47842234498976965
0.98,0.005525617737209875,-0.4791314523012724,0.48359875424250126
1,0.005760360230861707,-0.4840817978738121,0.4888532931861932
1.02,0.005999046673794054,-0.48909688733368145,0.4941840660793118
1.04,0.006241379997839699,-0.49417512315969686,0.49958910950396307
1.06,0.0064870191060972466,-0.4993149354798004,0.5050663884485027
1.08,0.006735574776262724,-0.5045147866383272,0.5106137920852947
1.1,0.006986605304192931,-0.5097731759550387,0.5162291292285092
1.12,0.007239611877393487,-0.5150886446816583,0.5219101234567257
1.15,0.0076215817809017015,-0.5231657978607078,0.5305495181668882
1.18,0.008004538023536099,-0.5313636786496745,0.5393228935284866
